Surveyor,Year,Date,Plot Number,Treatment,Quadrat,L1,L2,Absorption,Height,BioMass Alive,Biomass Dead,Bare,Moss,Fescue,Onion Couch,Cocksfoot,Blue Sedge,Luzula campestrus,Lady's Bedstraw,Birdsfoot Trefoil,White Clover,Red Clover,Yarrow,Eyebright,Yellow Rattle,Ribwort Plantain,Autumnalis,Catsear,Sheeps sorrel,Marsh Orchid,Common Milkwort,Kidney Vetch,Ragwort,Buttercup,Holcus molinia,Horsetail,Mayweed,Sea carrot,Sand Sedge,Chickweed,Black Napweed,Wild thyme,Pyramidal Orchid,Wild angellica,Couch grass?,Perrennial Ryegrass,Self heal,Sea Sandwort,Poa sp.,Fairy flax,Crested Hair Grass,Dandilion,Hogweed,Meadowsweet,Sand Couch X Sea Couch
AT,2021,June 2021',1C,Graze,South,1570,1378,192,6.7,8.92,0.8,0,1,11,0,9,4,1,21,3,1,1,0,3,1,11,7,2,0,2,2,3,1,1,4,0,3,0,0,1,3,0,0,0,0,0,0,0,6,0,2,0,0,0,0
AT,2021,June 2021',1C,Graze,East,1616,946,670,4.2,8.92,0.8,1,6,35,0,0,6,2,12,20,3,1,0,3,6,4,1,4,0,0,7,15,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0
AT,2021,June 2021',1C,Graze,West,1518,1330,188,2.8,8.92,0.8,0,7,42,0,1,10,1,21,3,2,0,0,2,2,1,0,4,0,0,4,8,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0
AT,2021,June 2021',1C,Graze,North,1624,1426,198,3.4,8.92,0.8,3,8,19,0,0,11,1,29,5,1,0,0,2,1,4,2,11,0,0,5,5,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,0
AT,2022,June 2022',1C,Graze,North,820,680,140,0.6,22.1,0.49,3,8,25,0,1,8,1,35,6,1,3,0,5,1,3,2,13,0,0,3,21,0,1,17,0,0,0,1,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT,2022,June 2022',1C,Graze,East,860,529,331,3.5,22.1,0.49,3,13,36,0,1,5,2,12,2,1,3,0,8,5,5,2,4,0,0,8,36,1,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT,2022,June 2022',1C,Graze,West,770,484,286,3.1,22.1,0.49,4,38,55,0,3,5,1,18,4,1,3,0,4,2,3,2,3,0,0,2,13,0,3,11,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
AT,2022,June 2022',1C,Graze,South,755,415,340,2.4,22.1,0.49,0,40,52,0,4,12,0,14,8,0,4,0,4,2,2,4,3,0,0,1,6,0,2,14,0,0,2,0,3,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0
AT,2018,June 2019',20C,Graze,West,276,211,65,17,N/A,N/A,0,15,45,11,0,0,1,50,0,3,0,3,0,5,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',20C,Graze,North,270,131,139,15.9,N/A,N/A,0,15,50,20,8,2,1,30,1,2,0,0,2,1,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',20C,Graze,East,357,224,133,7.8,N/A,N/A,1,20,45,12,0,0,2,35,0,3,0,0,2,1,10,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',20C,Graze,South,315,265,50,8.3,N/A,N/A,0,30,30,8,0,0,0,55,3,2,0,0,2,2,5,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',20C,Graze,East,306,92,214,6.5,37.96,4.14,0,30,35,0,0,1,2,55,1,10,0,3,2,0,4,0,1,0,0,0,6,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
AT,2019,June 2019',20C,Graze,North,265,87,178,7.6,37.96,4.14,0,70,50,0,0,2,2,50,2,2,2,0,0,0,6,2,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
AT,2019,June 2019',20C,Graze,West,275,78,197,7.5,37.96,4.14,0,75,55,0,0,1,1,32,2,6,3,3,1,0,5,15,0,0,0,0,3,2,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0
AT,2019,June 2019',20C,Graze,South,218,122,96,7.2,37.96,4.14,0,80,55,0,0,1,1,40,3,8,0,0,1,2,3,4,2,0,0,0,3,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
AF,2020,June 2020',20C,Graze,South,940,571,369,7.9,40.9,3.21,0,5,50,0,0,0,5,50,5,10,0,2,6,1,8,8,3,0,0,0,14,2,3,1,0,0,3,2,1,0,0,2,0,0,0,0,0,2,1,0,4,0,0,0
AT,2020,June 2020',20C,Graze,East,1020,603,417,6,40.9,3.21,4,20,20,1,0,2,2,40,2,4,0,2,20,2,2,0,0,0,0,0,3,0,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0
AT,2020,June 2020',20C,Graze,West,1220,516,704,7.8,40.9,3.21,4,30,55,3,0,3,3,54,2,1,1,0,2,1,4,1,1,0,0,0,2,0,2,1,0,0,1,1,2,0,0,2,0,0,0,0,0,3,10,0,0,0,0,0
AT,2020,June 2020',20C,Graze,North,930,505,425,7.1,40.9,3.21,4,40,55,2,0,2,1,45,1,1,0,1,1,0,4,0,0,0,0,0,0,0,3,2,0,0,1,4,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0
AT,2021,June 2021',20C,Graze,North,967,634,333,5.8,12.22,0.05,2,18,47,0,0,2,1,32,4,2,0,2,24,0,2,3,0,1,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0
AF,2021,June 2021',20C,Graze,East,1091,570,521,5.9,12.22,0.05,0,18,34,0,0,0,1,43,2,18,1,1,25,2,3,5,2,0,1,0,7,2,1,3,0,0,2,1,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0
AF,2021,June 2021',20C,Graze,South,1033,437,596,7.3,12.22,0.05,0,45,24,0,0,0,2,60,1,18,5,2,5,1,10,1,2,0,3,0,2,0,2,5,0,0,2,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0
AT,2021,June 2021',20C,Graze,West,1065,797,268,4.6,12.22,0.05,3,56,59,0,0,0,2,45,3,4,2,3,12,0,3,4,2,1,1,0,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0
AF,2022,June 2022',20C,Graze,South,1200,533,667,7,18.6,0.83,0,20,19,0,0,1,1,45,1,1,2,1,2,1,12,1,2,0,0,0,4,0,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AT,2022,June 2022',20C,Graze,East,1173,677,496,5.6,18.6,0.83,3,28,33,0,0,2,2,46,4,0,0,1,3,3,6,3,4,0,0,0,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
AT,2022,June 2022',20C,Graze,West,1178,492,686,7.2,18.6,0.83,0,30,22,0,0,0,2,23,1,1,1,1,2,2,8,2,0,0,0,0,5,2,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
AF,2022,June 2022',20C,Graze,North,1132,483,649,8.8,18.6,0.83,2,66,51,0,0,1,1,42,2,1,3,1,3,1,12,2,2,0,1,0,12,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
AT,2018,June 2019',2C,Graze,South,655,465,190,22,N/A,N/A,2,15,40,2,5,10,1,30,15,1,1,0,6,18,10,0,6,0,0,4,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',2C,Graze,North,762,545,217,215,N/A,N/A,3,18,40,3,0,15,2,25,15,1,2,0,10,15,12,0,5,0,1,3,0,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',2C,Graze,West,711,409,302,14.7,N/A,N/A,3,20,40,3,0,15,2,25,15,1,2,0,10,15,12,0,5,0,1,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',2C,Graze,East,639,540,99,14.5,N/A,N/A,0,20,50,6,0,10,1,30,10,2,0,0,3,15,12,0,0,0,1,1,3,0,8,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',2C,Graze,South,1642,1121,521,4.2,19.97,5.62,0,1,20,8,30,15,1,12,6,6,6,4,0,8,30,0,3,0,0,2,5,0,6,2,0,0,4,0,0,8,0,0,0,0,0,0,0,3,0,1,0,0,0,0
AT,2019,June 2019',2C,Graze,West,2048,727,1321,5,19.97,5.62,2,1,25,6,35,12,1,10,6,2,5,1,0,6,25,0,4,0,0,0,4,0,5,5,0,0,5,0,0,12,0,0,0,0,0,0,0,3,0,1,0,0,0,0
AT,2019,June 2019',2C,Graze,North,2016,944,1072,9.4,19.97,5.62,2,1,25,3,35,15,0,8,5,3,6,0,0,7,22,0,4,0,0,0,5,0,7,8,1,0,5,0,2,4,0,0,0,0,0,0,0,3,0,1,2,0,0,0
AT,2019,June 2019',2C,Graze,East,2063,835,1228,6.5,19.97,5.62,0,1,30,4,25,18,1,10,4,3,2,0,0,8,10,3,3,0,0,0,3,0,10,6,2,0,6,0,2,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0
AT,2020,June 2020',2C,Graze,West,1263,382,881,5.6,21.6,1.8,3,6,50,4,25,4,1,11,4,0,4,2,3,2,8,0,0,0,0,2,10,1,3,5,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0
AT,2020,June 2020',2C,Graze,South,1184,476,708,6.3,21.6,1.8,4,10,40,5,25,4,1,15,6,1,2,1,0,2,12,2,1,0,0,3,1,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0
AT,2020,June 2020',2C,Graze,East,1272,699,573,10.2,21.6,1.8,4,10,35,2,15,30,2,12,2,1,3,0,2,2,4,0,1,0,1,1,5,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,1,0,0,0
AT,2020,June 2020',2C,Graze,North,1276,582,694,5.1,21.6,1.8,4,20,40,2,11,20,2,10,3,3,3,0,5,2,7,0,3,0,0,2,2,0,3,2,0,0,1,0,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,0
AT,2021,June 2021',2C,Graze,West,1071,548,523,4.2,21.33,1.95,2,2,31,3,0,9,1,11,4,2,2,1,9,8,7,0,2,0,0,2,6,0,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,2,0,0,0
AT,2021,June 2021',2C,Graze,South,1522,1154,368,4.3,21.33,1.95,3,4,42,4,0,23,3,14,3,3,2,0,2,4,5,1,2,0,0,2,13,1,2,6,1,0,0,0,1,3,0,0,0,0,0,0,0,11,0,1,2,0,0,0
AT,2021,June 2021',2C,Graze,East,1590,1209,381,5.8,21.33,1.95,4,8,27,0,2,34,2,14,3,1,4,1,3,4,6,0,2,0,0,2,3,0,4,2,0,0,0,0,0,5,0,0,0,0,0,0,0,18,1,3,2,0,0,0
AT,2021,June 2021',2C,Graze,North,1476,620,856,7.9,21.33,1.95,0,13,33,3,0,11,1,14,4,1,2,2,2,7,7,1,2,0,0,2,2,0,3,2,0,0,0,0,1,10,0,0,0,0,0,0,0,12,1,3,3,0,0,0
AT,2022,June 2022',2C,Graze,North,903,437,466,3.8,19.34,0.1,8,5,26,0,2,29,3,4,4,1,2,0,7,21,18,1,2,0,0,2,1,0,1,4,0,0,3,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0
AT,2022,June 2022',2C,Graze,West,879,545,334,3.3,19.34,0.1,3,6,31,0,3,5,1,12,5,0,3,1,12,7,5,1,3,1,0,2,15,0,1,6,1,0,0,0,2,4,0,0,0,1,0,0,0,3,4,0,0,0,0,0
AT,2022,June 2022',2C,Graze,South,870,418,452,2.1,19.34,0.1,4,7,55,0,6,4,0,13,5,2,3,2,3,4,6,3,3,1,0,2,3,0,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,5,0,0,2,0,0,0
AT,2022,June 2022',2C,Graze,East,901,316,585,2.4,19.34,0.1,2,12,44,1,1,28,1,16,2,1,4,2,3,2,2,1,4,0,0,3,27,0,1,12,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
AT,2018,June 2019',3C,Graze,West,615,548,67,10.9,N/A,N/A,6,45,45,0,0,3,2,20,2,0,0,0,3,0,12,10,6,0,0,1,20,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',3C,Graze,South,658,448,210,17.6,N/A,N/A,5,50,40,0,0,5,2,20,5,1,0,0,5,0,12,7,10,0,0,0,18,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',3C,Graze,North,541,446,95,13.3,N/A,N/A,4,50,40,0,0,3,1,20,0,0,0,0,4,0,8,10,10,3,0,1,20,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',3C,Graze,East,406,343,63,13.9,N/A,N/A,5,55,40,0,1,0,1,15,0,0,0,0,3,0,8,15,12,3,0,1,15,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',3C,Graze,North,99,86,13,2.3,19.63,1.31,5,40,50,0,0,10,1,25,2,0,0,0,2,0,11,15,3,1,0,0,0,3,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT,2019,June 2019',3C,Graze,West,117,101,16,2.4,19.63,1.31,0,45,50,0,0,5,1,30,0,0,0,0,2,0,10,8,0,2,1,0,8,0,2,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT,2019,June 2019',3C,Graze,East,109,85,24,3.7,19.63,1.31,2,50,55,0,0,2,1,20,1,0,0,0,3,0,7,12,3,2,1,0,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AT,2019,June 2019',3C,Graze,South,132,117,15,3.3,19.63,1.31,5,55,65,0,0,4,1,18,0,0,0,0,3,0,12,10,2,2,0,0,10,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2020,June 2020',3C,Graze,North,1220,796,424,4.1,7.4,1.2,5,45,55,0,2,10,1,18,2,1,0,0,4,0,3,2,3,1,0,3,3,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
AT,2020,June 2020',3C,Graze,West,1218,879,339,4.3,7.4,1.2,3,50,60,0,0,3,2,8,2,0,4,0,3,0,3,6,2,2,0,2,4,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT,2020,June 2020',3C,Graze,South,1079,765,314,6,7.4,1.2,2,55,60,5,0,7,3,12,2,0,0,0,3,0,3,4,2,2,0,2,8,0,2,3,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT,2020,June 2020',3C,Graze,East,1026,780,246,3.6,7.4,1.2,2,55,60,2,0,4,1,17,0,0,0,0,3,12,2,6,3,1,0,1,12,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
AT,2021,June 2021',3C,Graze,North,586,528,58,5,4.34,0.24,3,16,21,0,0,4,3,23,2,0,0,0,4,0,4,3,5,2,2,6,24,0,2,6,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0
AT,2021,June 2021',3C,Graze,West,634,499,135,4.9,4.34,0.24,3,48,44,0,0,4,2,27,2,0,0,0,3,0,4,6,4,2,0,4,16,0,2,4,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
AT,2021,June 2021',3C,Graze,South,627,498,129,4.9,4.34,0.24,0,51,67,0,0,3,3,16,0,0,0,0,3,0,2,0,1,2,0,1,26,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
AT,2021,June 2021',3C,Graze,East,598,488,110,3.7,4.34,0.24,3,61,53,0,0,3,3,13,3,0,0,0,3,0,5,4,4,3,0,3,14,0,3,12,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
AT,2022,June 2022',3C,Graze,North,887,728,159,0.3,18.2,0.01,7,8,44,0,0,2,2,15,3,0,0,0,4,0,2,10,4,3,0,2,12,0,1,7,0,0,2,3,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
AT,2022,June 2022',3C,Graze,West,885,710,175,3.4,18.2,0.01,8,24,37,0,1,3,1,14,2,0,3,0,2,0,1,10,7,1,0,3,14,0,1,7,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2022,June 2022',3C,Graze,South,898,618,280,1.6,18.2,0.01,3,27,53,0,2,3,1,14,0,0,0,0,2,0,3,5,2,1,0,2,45,0,1,6,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AT,2022,June 2022',3C,Graze,East,900,552,348,1.7,18.2,0.01,4,41,59,0,0,4,2,11,2,0,0,0,3,0,1,6,4,2,0,1,18,0,3,8,0,0,3,4,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
AT,2018,June 2019',4C,Graze,East,433,230,203,17.3,N/A,N/A,0,25,25,6,15,10,2,22,5,1,8,3,3,25,20,0,6,0,1,1,0,0,5,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',4C,Graze,South,502,196,306,12,N/A,N/A,0,30,25,6,15,11,0,18,5,3,20,3,0,25,20,0,4,0,2,2,0,3,3,1,2,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AT,2018,June 2019',4C,Graze,North,502,294,208,14.9,N/A,N/A,1,30,22,6,12,8,1,20,4,1,1,2,3,25,18,0,10,0,0,10,4,3,4,0,1,0,5,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0
AT,2018,June 2019',4C,Graze,West,515,291,224,24.9,N/A,N/A,2,35,25,15,15,6,1,20,4,6,2,1,5,20,20,0,2,0,2,3,4,3,5,0,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT,2019,June 2019',4C,Graze,North,109,53,56,2.6,24.62,8.69,0,18,40,1,15,8,0,40,11,10,2,1,5,18,15,0,5,1,0,0,3,0,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0
AT,2019,June 2019',4C,Graze,West,111,62,49,2.7,24.62,8.69,0,20,50,3,12,7,1,40,7,10,0,1,1,8,6,0,4,0,0,4,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
AT,2019,June 2019',4C,Graze,East,123,78,45,5.6,24.62,8.69,0,25,35,0,5,3,0,55,8,30,2,2,1,12,30,0,3,2,0,2,2,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
AT,2019,June 2019',4C,Graze,South,124,82,42,1,24.62,8.69,0,40,50,3,15,9,0,50,10,12,0,3,1,7,10,0,5,0,0,5,3,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
AT,2020,June 2020',4C,Graze,South,1262,939,323,3.9,20.4,2.18,5,20,30,0,0,6,1,22,2,2,2,0,8,7,18,5,4,0,0,1,8,2,4,6,0,0,0,2,2,4,0,0,0,0,0,0,0,6,1,3,0,0,0,0
AT,2020,June 2020',4C,Graze,North,1245,479,766,4.8,20.4,2.18,2,20,45,12,0,15,1,8,20,1,0,0,15,6,11,5,3,2,0,1,0,0,4,4,0,0,0,2,1,2,0,0,0,0,0,0,0,20,0,2,0,0,0,0
AT,2020,June 2020',4C,Graze,East,1267,541,726,3.1,20.4,2.18,2,20,30,0,0,12,1,18,3,2,0,0,23,8,11,6,3,2,0,0,0,2,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0
AT,2020,June 2020',4C,Graze,West,1244,501,743,5.1,20.4,2.18,2,30,50,0,0,12,1,22,2,2,0,0,7,6,18,1,1,2,0,1,3,0,4,3,0,0,0,1,1,2,0,0,0,0,0,0,0,8,0,2,0,0,0,0
AT,2021,June 2021',4C,Graze,South,924,394,530,5.1,11.5,1.43,3,4,27,0,0,6,3,35,4,2,0,0,10,18,3,2,5,2,0,4,9,0,7,4,0,1,0,3,2,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0
AT,2021,June 2021',4C,Graze,East,672,338,334,7.5,11.5,1.43,2,28,17,2,0,7,2,12,3,2,6,0,18,15,4,5,2,2,2,1,0,3,3,1,0,2,0,2,1,2,0,0,0,0,0,0,0,6,2,1,1,0,0,0
AT,2021,June 2021',4C,Graze,North,635,393,242,6.5,11.5,1.43,1,36,18,6,0,6,1,15,21,1,2,0,6,23,6,3,2,2,0,3,2,0,3,2,1,2,0,1,1,3,0,0,0,0,0,0,0,4,3,2,0,0,0,0
AT,2021,June 2021',4C,Graze,West,1710,514,1196,5.6,11.5,1.43,0,40,27,7,0,9,2,28,0,2,1,0,6,19,6,2,3,3,2,2,6,0,1,3,0,2,0,2,0,2,0,0,0,0,0,0,0,11,0,1,1,0,0,0
AT,2022,June 2022',4C,Graze,East,878,457,421,3.1,20.15,1.76,1,10,19,3,0,6,2,23,16,3,2,0,7,36,4,11,6,2,0,2,3,3,2,3,0,0,3,6,1,2,1,0,0,0,0,0,0,2,6,0,0,0,4,0
AT,2022,June 2022',4C,Graze,North,877,473,404,3,20.15,1.76,4,12,26,3,0,2,1,11,17,3,1,0,4,35,8,3,5,2,0,3,2,0,2,3,1,0,4,13,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0
AT,2022,June 2022',4C,Graze,South,893,515,378,4,20.15,1.76,6,25,19,0,1,5,1,58,4,2,2,0,12,36,4,2,6,1,0,5,3,0,2,3,0,0,0,3,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0
AT,2022,June 2022',4C,Graze,West,884,317,567,5.4,20.15,1.76,0,42,62,15,0,3,2,34,3,2,2,0,7,10,3,1,4,0,0,2,5,0,2,4,0,0,3,4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0
AT,2018,June 2019',5C,Graze,South,426,225,201,21.9,N/A,N/A,0,15,40,25,15,5,0,8,5,2,18,2,2,6,12,10,0,2,2,0,2,3,5,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',5C,Graze,North,470,242,228,29.8,N/A,N/A,0,15,10,30,15,5,1,15,15,0,12,0,8,10,20,3,2,0,0,0,2,2,5,2,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',5C,Graze,West,441,200,241,25.7,N/A,N/A,0,20,10,30,15,2,1,12,25,0,10,0,3,20,30,10,0,2,0,0,5,0,5,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',5C,Graze,East,596,232,364,26.2,N/A,N/A,0,40,40,35,15,2,4,40,8,4,8,0,5,15,15,3,1,0,0,4,0,0,4,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',5C,Graze,South,94,36,58,4,21.21,2.4,0,6,30,0,30,15,1,28,0,12,18,0,3,6,25,4,3,2,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AT,2019,June 2019',5C,Graze,East,100,64,36,4.1,21.21,2.4,10,18,40,0,20,10,1,22,5,12,2,0,1,5,4,12,2,2,0,0,0,0,2,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
AT,2019,June 2019',5C,Graze,North,96,42,54,4.8,21.21,2.4,0,20,40,0,30,20,0,20,4,10,3,0,5,8,18,0,4,0,0,0,5,0,5,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',5C,Graze,West,94,58,36,4,21.21,2.4,4,25,30,0,25,18,1,18,1,0,1,0,4,6,40,0,8,0,0,0,0,0,4,0,0,0,3,0,1,3,0,0,2,0,0,0,0,0,2,0,0,0,4,0
AT,2020,June 2020',5C,Graze,South,1302,311,991,7.8,10.57,0.48,2,20,30,16,8,12,2,20,3,5,0,0,3,2,30,2,3,2,1,1,0,3,3,3,0,0,3,2,2,2,0,0,0,0,0,0,0,6,0,2,2,0,2,0
AT,2020,June 2020',5C,Graze,East,1264,758,506,3.1,10.57,0.48,0,20,35,0,0,20,2,17,3,3,5,0,3,3,8,10,2,2,0,0,2,0,3,4,0,0,4,2,2,2,0,0,0,0,0,0,0,20,0,2,0,0,0,0
AT,2020,June 2020',5C,Graze,North,1248,875,373,6.4,10.57,0.48,3,25,30,7,8,20,1,35,5,3,4,0,6,2,10,8,3,1,0,0,0,2,3,2,0,0,4,2,2,2,0,0,0,0,0,0,0,7,3,4,2,0,0,0
AT,2020,June 2020',5C,Graze,West,1294,712,582,4.8,10.57,0.48,4,30,35,8,4,10,2,12,3,3,0,0,3,6,22,2,4,3,0,1,0,4,4,2,0,0,4,2,0,2,0,0,0,0,0,0,0,6,0,0,1,0,2,0
AT,2021,June 2021',5C,Graze,South,921,399,522,8.3,14.77,1.93,0,7,31,4,3,12,2,26,1,3,1,0,4,16,5,2,3,1,2,1,4,2,3,5,1,2,0,2,2,2,0,0,0,0,0,0,0,6,1,0,2,0,0,0
AT,2021,June 2021',5C,Graze,North,1951,697,1254,7.2,14.77,1.93,2,14,43,4,2,14,2,18,0,2,3,0,3,22,2,0,4,1,3,1,3,0,2,9,1,2,0,5,3,2,0,0,0,1,0,0,0,6,3,1,0,0,2,0
AT,2021,June 2021',5C,Graze,East,918,594,324,4.3,14.77,1.93,4,26,43,1,2,26,1,19,0,2,2,0,3,11,2,8,4,0,2,1,3,2,2,2,0,2,0,3,0,3,0,0,0,0,0,0,0,6,1,2,0,0,0,0
AT,2021,June 2021',5C,Graze,West,1561,866,695,6.4,14.77,1.93,3,28,41,4,2,21,2,15,1,3,1,0,12,17,2,1,5,2,1,1,3,2,3,3,0,3,0,3,2,4,0,0,0,0,0,0,0,5,5,1,1,0,0,0
AT,2022,June 2022',5C,Graze,East,872,536,336,4.1,20.93,0.87,4,6,41,0,1,5,2,12,2,2,1,0,4,6,2,4,6,1,0,0,0,5,2,4,0,0,3,12,2,2,0,0,0,0,0,0,0,4,2,6,0,0,0,0
AT,2022,June 2022',5C,Graze,South,844,443,401,4.2,20.93,0.87,3,7,10,0,1,2,0,9,2,1,1,0,21,42,6,8,4,1,0,5,2,0,3,4,0,0,3,19,0,1,0,0,0,0,0,0,0,2,12,0,0,0,4,0
AT,2022,June 2022',5C,Graze,West,864,328,536,4.4,20.93,0.87,3,18,36,0,3,2,2,6,6,2,3,0,18,19,5,5,4,2,0,2,0,3,2,2,0,0,2,9,2,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0
